URL,Precio,Referencia,Zona,Disposición,M² edificados,M² del terreno,Dormitorios,Plantas,Barrio Privado,Acepta permuta,Tipo de Propiedad,Estado,Baños,M² de terraza,Año de Construcción,Garajes,Sobre,Cuota inicial,Vivienda Social
https://www.infocasas.com.pe/vendo-linda-casita-en-cerro-azul/189609717,U$S 250.000,Y1FBE1,Cerro Azul,No aplica,140 m2,140 m2,4,1,,,Casa,Buen estado,2,,"RIVERA DEL MAR 122 , Cerro Azul, Cañete",,No aplica,,
https://www.infocasas.com.pe/vendo-moderna-casa-condominio-piscina-propia/188218716,U$S 900.000,T8ED31,Santiago De Surco,No aplica,270 m2,500 m2,3,2,,,Casa,Buen estado,3,,1998,1,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-lista-para-vivir-en-surco/191967607,U$S 499.000,T718CA,Santiago De Surco,Al frente,310 m2,292 m2,4,1,,,Casa,Buen estado,3,,1984,2,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-san-borja-a-precio-de-oportunidad/192199055,U$S 190.000,M9F672,San Borja,No aplica,110 m2,110 m2,2,1,,,Casa,Buen estado,2,,2013,1,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-en-la-molina-urb-molina-vieja/192278595,U$S 470.000,I8328D,La Molina,Al frente,175 m2,279 m2,3,2,,,Casa,Reciclada,3,,2015,3,Otros,,
https://www.infocasas.com.pe/vendo-hermosa-casa-de-playa-con-piscina-y-amoblada/191960876,U$S 250.000,K5F49E,Cerro Azul,Al frente,110 m2,110 m2,4,3,,,Casa,Excelente estado,3,,2014,1,Otros,,
https://www.infocasas.com.pe/vendo-casa-ubicada-frente-al-parque-de-los-olivos/192417129,U$S 300.000,Y68971,Los Olivos,Interior,219 m2,160 m2,3,1,,,Casa,Buen estado,3,,1986,1,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-atm-con-jardines-piscina-urb-sol-de-la-molina/190524491,S/ 3.610.000,MC03BB,La Molina,No aplica,360 m2,,4,,,,Casa,Buen estado,3,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-casona-en-pleno-corazn-del-centro-de-lima/191170350,S/ 4.940.000,OF2B4F,Lima Cercado,No aplica,479 m2,,5,,,,Casa,Buen estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-amplia-casa-en-san-borja-gran-oportunidad/191174387,S/ 2.660.300,CAFFCE,San Borja,No aplica,312 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-barranco-con-miraflores-parque-gonzales-prada/192022211,U$S 280.000,LB432F,Barranco,No aplica,97 m2,,4,1,,,Casa,Requiere mantenimiento,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-amplia-casa-por-embajada-americana-surco/190671956,S/ 3.300.000,J43C94,Santiago De Surco,No aplica,431 m2,,5,,,,Casa,Buen estado,3,,,6,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-pisos-urb-colinas-de-la-molina/190673899,S/ 929.110,P37B88,La Molina,No aplica,120 m2,,5,,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-calle-fernndez-concha-miraflores/191164234,S/ 2.756.250,B49F3E,Miraflores,No aplica,511 m2,,5,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-moderna-casa-de-playa-en-condominio-gaviotas-asia/190671959,S/ 1.191.000,E7CCD2,Asia,No aplica,180 m2,,4,,,,Casa,Buen estado,3,,,3,No aplica,,
https://www.infocasas.com.pe/vendo-casa-ao-m-pisos-urb-prolongacion-benavides-surco/190525517,S/ 1.687.500,REEFE0,Santiago De Surco,No aplica,436 m2,,5,,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-como-terreno-en-san-borja-altura-de-avsan-luis/190797592,S/ 1.386.000,H566E8,San Borja,No aplica,220 m2,,3,,,,Casa,Buen estado,2,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-precios-casa-en-condominio-la-jolla-asia/190803012,S/ 3.083.200,UABF32,Asia,No aplica,505 m2,,5,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-casa-como-terreno-en-huacho/190802994,S/ 907.780,T8E912,Huacho,No aplica,200 m2,,3,,,,Casa,Buen estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-playa-en-isla-galapagos-pucusana/190678584,S/ 361.000,K393CA,Pucusana,No aplica,200 m2,,2,,,,Casa,Buen estado,1,,,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-con-vista-al-mar-la-encantada-de-villa/190671961,S/ 2.977.500,WAA5F8,Chorrillos,No aplica,500 m2,,4,,,,Casa,Buen estado,3,,,4,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-surco-vista-a-parque-en-surco/191199565,S/ 1.107.000,K6DB36,Santiago De Surco,No aplica,,,5,,,,Casa,Buen estado,1,,,2,No aplica,,
